458752,44.31280000000001
828425,44.31280000000001
622096,44.31280000000001
272404,44.31280000000001
91160,44.31280000000001
324122,44.31280000000001
14877,44.31280000000001
644131,44.31280000000001
890409,44.31280000000001
891144,44.31280000000001
144946,44.31280000000001
224307,44.31280000000001
526857,44.31280000000001
910398,44.31280000000001
301633,44.31280000000001
444493,44.31280000000001
551508,44.31280000000001
15445,44.31280000000001
724566,44.31280000000001
73815,44.31280000000001
517209,44.31280000000001
149605,44.31280000000001
221588,44.31280000000001
321955,44.31280000000001
100978,44.31280000000001
262261,44.31280000000001
661113,44.31280000000001
648831,44.31280000000001
106112,44.31280000000001
223876,44.31280000000001
358545,44.31280000000001
535702,44.31280000000001
592023,44.31280000000001
255131,44.31280000000001
509088,44.31280000000001
130209,44.31280000000001
535714,44.31280000000001
325798,44.31280000000001
834728,44.31280000000001
105652,44.31280000000001
865989,44.31280000000001
831189,44.31280000000001
532857,44.31280000000001
162016,44.31280000000001
698596,44.31280000000001
111846,44.31280000000001
738026,44.31280000000001
335609,44.31280000000001
532223,44.31280000000001
883456,44.31280000000001
210696,44.31280000000001
495378,44.31280000000001
702746,44.31280000000001
481055,44.31280000000001
63777,44.31280000000001
738083,44.31280000000001
449319,44.31280000000001
305970,44.31280000000001
551237,44.31280000000001
900937,44.31280000000001
333652,44.31280000000001
85845,44.31280000000001
415574,44.31280000000001
803671,44.31280000000001
516970,44.31280000000001
343404,44.31280000000001
875888,44.31280000000001
610161,44.31280000000001
150387,44.31280000000001
821140,44.31280000000001
715131,44.31280000000001
223612,44.31280000000001
668541,44.31280000000001
550276,44.31280000000001
736135,44.31280000000001
341385,44.31280000000001
332686,44.31280000000001
451983,44.31280000000001
370067,44.31280000000001
93076,44.31280000000001
603545,44.31280000000001
893852,44.31280000000001
504737,44.31280000000001
638883,44.31280000000001
102308,44.31280000000001
390642,44.31280000000001
21424,44.31280000000001
779700,44.31280000000001
48058,44.31280000000001
115135,44.31280000000001
18885,44.31280000000001
186826,44.31280000000001
85965,44.31280000000001
678865,44.31280000000001
145875,44.31280000000001
224212,44.31280000000001
685013,44.31280000000001
315388,44.31280000000001
620018,44.31280000000001
718332,44.31280000000001
